fold,row,Predicted_log10FC
1,661,0.0068860054016113281
1,663,0.68328738212585449
1,671,1.3992154598236084
1,682,-0.14241528511047363
1,691,-0.1247255802154541
1,695,-0.32727432250976562
1,698,1.4828107357025146
1,706,1.0236599445343018
1,710,0.25064396858215332
1,711,0.14796566963195801
1,718,0.16867828369140625
1,724,0.2962646484375
1,729,0.11366033554077148
1,739,0.29463744163513184
1,745,-0.19645977020263672
1,753,-0.15637421607971191
1,760,0.40390753746032715
1,770,-0.046113252639770508
1,776,0.61567592620849609
1,785,0.38856649398803711
1,786,0.34005856513977051
1,804,-0.22705531120300293
2,15,0.86443591117858887
2,19,1.1362717151641846
2,20,0.33615469932556152
2,21,1.0812556743621826
2,23,0.65160465240478516
2,25,-0.068884611129760742
2,31,0.54475641250610352
2,37,0.33615469932556152
2,42,-0.20731282234191895
2,43,0.025297880172729492
2,44,1.8781740665435791
2,46,1.7314445972442627
2,47,1.6414287090301514
2,55,1.6920688152313232
2,58,0.88967251777648926
2,73,1.88686203956604
2,81,1.9741847515106201
2,82,2.0805590152740479
2,100,1.774832010269165
2,102,1.2065260410308838
2,103,0.33615469932556152
2,104,0.24017977714538574
2,118,1.0306503772735596
2,136,3.6898090839385986
2,171,2.1416566371917725
2,172,2.5344860553741455
2,173,2.9372270107269287
2,177,1.0306503772735596
2,179,0.5581200122833252
2,182,0.66581511497497559
2,186,0.36052083969116211
2,195,0.44753432273864746
2,203,0.18300080299377441
2,204,0.16697597503662109
2,225,2.1565177440643311
2,227,1.81209397315979
2,228,2.307445764541626
2,240,0.74881958961486816
2,250,0.74825787544250488
2,251,0.66523408889770508
2,262,1.1457884311676025
2,264,0.68258333206176758
2,266,0.54022598266601562
2,268,0.22334384918212891
2,269,0.88967251777648926
2,273,-0.31931233406066895
2,276,-0.18000292778015137
2,280,-1.0159547328948975
2,281,-0.84097743034362793
2,292,-0.26223015785217285
2,296,-1.544888973236084
2,303,-0.36982083320617676
2,305,-0.85509181022644043
2,308,-0.63685321807861328
2,323,-1.1848189830780029
2,324,-0.95921969413757324
2,338,-1.4321563243865967
2,346,2.0880272388458252
2,347,1.6448099613189697
2,349,1.3811891078948975
2,350,1.409743070602417
2,358,2.3887550830841064
